step,loss,raw_loss,range_loss,gue_loss,loggas_loss,rigidity_loss,trace_proxy_loss,smooth_loss,eig_range
1834,0.30292853713035583,0.19728244841098785,1.2929981494380627e-05,0.0007213947828859091,0.07405786216259003,0.088581383228302,0.08350548148155212,0.40139392018318176,60.086402893066406
1835,0.3023194372653961,0.1966732293367386,1.2866825272794813e-05,0.0007213947828859091,0.07405781000852585,0.08856809884309769,0.08350548148155212,0.40171143412590027,60.08587646484375
1836,0.3017175495624542,0.19607071578502655,1.2791057997674216e-05,0.0007213947828859091,0.07405787706375122,0.08855682611465454,0.08350548148155212,0.4020285904407501,60.085243225097656
1837,0.3015476167201996,0.1954668015241623,1.2738245459331665e-05,0.0009383830474689603,0.07405778020620346,0.0885428935289383,0.08350548148155212,0.40234556794166565,60.084800720214844
1838,0.3009559214115143,0.19487431645393372,1.2670116120716557e-05,0.0009383830474689603,0.07405781000852585,0.08853260427713394,0.08350548148155212,0.4026622176170349,60.084228515625
1839,0.30035075545310974,0.1942688524723053,1.2604884432221297e-05,0.0009383830474689603,0.07405780255794525,0.08851990103721619,0.08350548148155212,0.4029785990715027,60.08367919921875
1840,0.2997555732727051,0.19367313385009766,1.25434298752225e-05,0.0009383830474689603,0.07405780255794525,0.088508240878582,0.08350548148155212,0.40329474210739136,60.083160400390625
1841,0.2991591989994049,0.19307652115821838,1.2493834219640121e-05,0.0009383830474689603,0.07405772805213928,0.08849533647298813,0.08350548148155212,0.40361061692237854,60.082740783691406
1842,0.2985662519931793,0.19248278439044952,1.2434447853593156e-05,0.0009383830474689603,0.07405779510736465,0.08848456293344498,0.08350548148155212,0.40392622351646423,60.082237243652344
1843,0.29797184467315674,0.19188711047172546,1.2372515811875928e-05,0.0009383830474689603,0.07405786961317062,0.08847618848085403,0.08350548148155212,0.4042415916919708,60.08171081542969
1844,0.29737958312034607,0.191294863820076,1.2300009075261187e-05,0.0009383830474689603,0.07405794411897659,0.08846188336610794,0.08350548148155212,0.40455660223960876,60.081092834472656
1845,0.296792596578598,0.19070656597614288,1.2233062989253085e-05,0.0009383830474689603,0.07405800372362137,0.08845414221286774,0.08350548148155212,0.4048714339733124,60.08052062988281
1846,0.2962031662464142,0.19011618196964264,1.2171632988611236e-05,0.0009383830474689603,0.07405807822942734,0.08844432234764099,0.08350548148155212,0.4051859974861145,60.079994201660156
1847,0.2956235110759735,0.18953506648540497,1.2112133845221251e-05,0.0009383830474689603,0.07405819743871689,0.08843696117401123,0.08350546658039093,0.40550026297569275,60.07948303222656
1848,0.29502683877944946,0.1889384686946869,1.2070480806869455e-05,0.0009383830474689603,0.07405811548233032,0.08842219412326813,0.08350546658039093,0.4058142602443695,60.079124450683594
