step,loss
3070,101841.265625
3071,101842.078125
3072,101843.1171875
3073,101844.296875
3074,101845.2734375
3075,101846.125
3076,101847.0
3077,101847.921875
3078,101849.46875
3079,101850.5078125
3080,101851.4296875
3081,101852.734375
3082,101853.625
3083,101854.484375
3084,101855.4765625
3085,101856.46875
3086,101857.421875
3087,101858.453125
3088,101859.2890625
3089,101860.1015625
3090,101861.0859375
3091,101862.0703125
3092,101862.953125
3093,101864.390625
3094,101865.1484375
3095,101866.0703125
3096,101867.203125
3097,101868.109375
3098,101868.90625
3099,101869.7421875
3100,101870.625
3101,101871.5625
3102,101872.4296875
3103,101873.3203125
3104,101874.2421875
3105,101874.953125
3106,101876.0234375
3107,101877.1953125
3108,101878.0
3109,101878.7421875
3110,101879.796875
3111,101880.7578125
3112,101881.5625
3113,101882.125
3114,101882.9921875
3115,101884.015625
3116,101884.84375
3117,101885.609375
3118,101886.6171875
3119,101887.3125
3120,101888.15625
3121,101888.875
3122,101889.71875
3123,101890.5625
3124,101891.484375
3125,101892.34375
3126,101893.03125
3127,101894.171875
3128,101895.1796875
3129,101896.03125
3130,101896.625
3131,101897.4609375
3132,101898.328125
3133,101899.25
3134,101899.7734375
3135,101900.5703125
3136,101901.8046875
3137,101902.6796875
3138,101903.3125
3139,101904.0
3140,101904.71875
3141,101905.734375
3142,101906.546875
3143,101907.296875
3144,101908.3046875
3145,101908.9921875
3146,101909.7578125
3147,101910.6796875
3148,101911.453125
3149,101912.1640625
3150,101912.90625
3151,101913.71875
3152,101914.28125
3153,101915.0625
3154,101915.875
3155,101916.609375
3156,101917.3359375
3157,101918.1484375
3158,101918.5859375
3159,101919.5234375
3160,101920.2421875
3161,101920.828125
3162,101921.6875
3163,101922.3203125
3164,101923.125
3165,101923.8828125
3166,101924.4921875
3167,101925.1171875
3168,101925.734375
3169,101926.515625
3170,101927.375
3171,101928.4140625
3172,101929.0546875
3173,101929.8359375
3174,101930.453125
3175,101931.1328125
3176,101931.734375
3177,101932.53125
3178,101933.2265625
3179,101934.0078125
3180,101934.6015625
3181,101935.265625
3182,101935.953125
3183,101936.6328125
3184,101937.3515625
3185,101937.859375
3186,101938.65625
3187,101939.265625
3188,101939.828125
3189,101940.609375
3190,101941.359375
3191,101941.9375
3192,101942.5078125
3193,101943.09375
3194,101943.9375
3195,101944.546875
3196,101945.1875
3197,101945.8515625
3198,101946.484375
3199,101946.984375
3200,101947.734375
3201,101948.3515625
3202,101949.0859375
3203,101949.7734375
3204,101950.2578125
3205,101950.8359375
3206,101951.4921875
3207,101952.2890625
3208,101952.84375
3209,101953.4375
3210,101953.984375
3211,101955.1640625
3212,101955.78125
3213,101956.484375
3214,101956.8515625
3215,101957.5234375
3216,101958.2734375
3217,101958.9921875
3218,101959.3125
3219,101959.8671875
3220,101960.640625
3221,101961.4140625
3222,101961.9765625
3223,101962.8359375
3224,101963.359375
3225,101964.03125
3226,101964.8046875
3227,101965.2578125
3228,101965.8125
3229,101966.4140625
3230,101967.1953125
3231,101967.6328125
3232,101968.2578125
3233,101968.7265625
3234,101969.359375
3235,101970.078125
3236,101970.5703125
3237,101971.15625
3238,101971.7890625
3239,101972.3671875
3240,101972.859375
3241,101973.453125
3242,101973.9609375
3243,101974.6953125
3244,101975.2109375
3245,101975.7109375
3246,101976.203125
3247,101977.0546875
3248,101977.5703125
3249,101978.015625
3250,101978.421875
3251,101979.0234375
3252,101979.734375
3253,101980.421875
3254,101980.953125
3255,101981.3515625
3256,101981.8125
3257,101982.390625
3258,101983.140625
3259,101983.703125
3260,101984.0234375
3261,101984.53125
3262,101985.1875
3263,101985.8203125
3264,101986.359375
3265,101986.828125
3266,101987.265625
3267,101988.0
3268,101988.578125
3269,101988.8828125
3270,101989.3671875
3271,101990.1796875
3272,101990.7734375
3273,101991.1484375
3274,101991.546875
3275,101992.078125
3276,101992.8046875
3277,101993.3828125
3278,101993.7890625
3279,101994.25
3280,101994.859375
3281,101995.546875
3282,101995.8671875
3283,101996.7421875
3284,101997.3125
3285,101998.5234375
3286,101998.9921875
3287,101999.3203125
3288,101999.78125
3289,102000.5390625
3290,102001.0234375
3291,102001.421875
3292,102001.8671875
3293,102002.453125
3294,102003.1640625
3295,102003.5546875
3296,102003.9453125
3297,102004.4921875
3298,102005.2421875
3299,102005.7890625
3300,102006.3984375
3301,102007.1796875
3302,102007.7421875
3303,102008.359375
3304,102008.96875
3305,102009.6015625
3306,102010.2890625
3307,102011.0625
3308,102011.6640625
3309,102012.0703125
3310,102012.8671875
3311,102013.5859375
3312,102014.125
3313,102014.6953125
3314,102015.5546875
3315,102015.9921875
3316,102016.578125
3317,102017.2890625
3318,102017.8359375
3319,102018.71875
3320,102019.2578125
3321,102019.7890625
3322,102020.34375
3323,102021.015625
3324,102021.6484375
3325,102022.34375
3326,102022.9921875
3327,102023.515625
3328,102024.015625
3329,102024.796875
3330,102025.375
3331,102026.015625
3332,102026.484375
3333,102027.2421875
3334,102027.9140625
3335,102028.3984375
3336,102028.9375
3337,102029.5
3338,102030.34375
3339,102030.9765625
3340,102031.375
3341,102032.0
3342,102032.4921875
3343,102033.203125
3344,102033.9921875
3345,102034.6640625
3346,102035.21875
3347,102035.8671875
3348,102036.671875
3349,102037.5
3350,102038.203125
3351,102038.78125
3352,102039.359375
3353,102040.203125
3354,102040.953125
3355,102042.0859375
3356,102042.609375
3357,102043.3125
3358,102044.203125
3359,102044.9140625
3360,102045.3671875
3361,102046.1328125
3362,102046.9609375
3363,102047.5703125
3364,102048.1328125
3365,102048.7265625
3366,102049.5859375
3367,102050.3125
3368,102050.859375
3369,102051.6796875
3370,102052.2578125
3371,102052.8359375
3372,102053.5859375
3373,102054.390625
3374,102055.0546875
3375,102055.5625
3376,102056.1953125
3377,102057.4140625
3378,102057.9375
3379,102058.5859375
3380,102059.46875
3381,102060.0234375
3382,102060.78125
3383,102061.2421875
3384,102062.0390625
3385,102062.5390625
3386,102063.1484375
3387,102063.890625
3388,102064.5859375
3389,102065.2890625
3390,102065.890625
3391,102066.5703125
3392,102067.0625
3393,102067.6875
3394,102068.4140625
3395,102069.03125
3396,102069.8046875
3397,102070.3828125
3398,102070.9921875
3399,102071.4765625
3400,102072.1484375
3401,102072.859375
3402,102073.46875
3403,102074.09375
3404,102074.859375
3405,102075.453125
3406,102075.8828125
3407,102076.5234375
3408,102077.1484375
3409,102077.890625
3410,102078.609375
3411,102079.140625
3412,102079.734375
3413,102080.2890625
3414,102080.9453125
3415,102081.6484375
3416,102082.2421875
3417,102082.9375
3418,102083.625
3419,102084.0703125
3420,102084.6015625
3421,102085.1640625
3422,102086.03125
3423,102086.6953125
3424,102087.03125
3425,102087.84375
3426,102088.34375
3427,102088.8515625
3428,102089.6796875
3429,102090.359375
3430,102090.96875
3431,102091.703125
3432,102092.34375
3433,102093.09375
3434,102093.6875
3435,102094.1953125
3436,102095.0390625
3437,102095.515625
3438,102096.109375
3439,102096.515625
3440,102097.328125
3441,102097.8203125
3442,102098.5234375
3443,102099.0
3444,102099.734375
3445,102100.2734375
3446,102100.8359375
3447,102101.3671875
3448,102101.9296875
3449,102102.75
3450,102103.1796875
3451,102103.6875
3452,102104.3046875
3453,102105.0625
3454,102105.625
3455,102106.0078125
3456,102106.6171875
3457,102107.3359375
3458,102107.984375
3459,102108.34375
3460,102108.8515625
3461,102109.46875
3462,102110.3046875
3463,102110.859375
3464,102111.359375
3465,102111.6796875
3466,102112.4453125
3467,102113.0859375
3468,102113.6171875
3469,102114.125
3470,102114.7890625
3471,102115.3125
3472,102115.78125
3473,102116.2734375
3474,102117.078125
3475,102117.5234375
3476,102118.0859375
3477,102118.6015625
3478,102119.3203125
3479,102119.6015625
3480,102120.2265625
3481,102120.90625
3482,102121.5703125
3483,102122.0625
3484,102122.65625
3485,102123.515625
3486,102123.9765625
3487,102124.71875
3488,102125.4609375
3489,102126.1953125
3490,102126.7578125
3491,102127.3359375
3492,102128.125
3493,102128.6640625
3494,102129.4765625
3495,102130.1640625
3496,102130.6796875
3497,102131.1796875
3498,102132.109375
3499,102132.828125
3500,102133.3671875
3501,102134.3046875
3502,102135.1015625
3503,102135.8046875
3504,102136.3046875
3505,102136.9921875
3506,102137.578125
3507,102138.359375
3508,102138.9296875
3509,102139.703125
3510,102140.1875
3511,102140.765625
3512,102141.515625
3513,102142.28125
3514,102142.7265625
3515,102143.3671875
3516,102144.1796875
3517,102144.5625
3518,102145.4921875
3519,102145.9296875
3520,102146.5
3521,102147.3203125
3522,102147.9453125
3523,102148.7890625
3524,102149.6953125
3525,102150.296875
3526,102150.7578125
3527,102151.28125
3528,102152.0
3529,102152.828125
3530,102153.2109375
3531,102153.828125
3532,102154.6015625
3533,102155.2890625
3534,102155.6328125
3535,102156.34375
3536,102156.875
3537,102157.671875
3538,102158.0546875
3539,102158.78125
3540,102159.3984375
3541,102159.953125
3542,102160.53125
3543,102161.3046875
3544,102161.671875
3545,102162.1953125
3546,102162.9765625
3547,102163.6796875
3548,102164.1484375
3549,102164.5234375
3550,102165.3359375
3551,102165.9296875
3552,102166.40625
3553,102167.140625
3554,102167.71875
3555,102168.265625
3556,102168.5859375
3557,102169.546875
3558,102170.0625
3559,102170.5078125
3560,102170.9453125
3561,102171.8515625
3562,102172.3125
3563,102172.734375
3564,102173.3515625
3565,102174.1484375
3566,102174.7265625
3567,102175.1171875
3568,102175.96875
3569,102176.6953125
3570,102177.2890625
3571,102177.859375
3572,102178.4296875
3573,102178.9140625
3574,102179.546875
3575,102180.0
3576,102180.671875
3577,102181.2265625
3578,102181.6171875
3579,102182.2421875
3580,102182.9921875
3581,102183.375
3582,102183.8359375
3583,102184.625
3584,102185.0078125
3585,102185.625
3586,102186.1015625
3587,102186.75
3588,102187.140625
3589,102187.6171875
3590,102188.4609375
3591,102188.9921875
3592,102189.34375
3593,102189.703125
3594,102190.4609375
3595,102191.1484375
3596,102191.703125
3597,102192.0859375
3598,102192.5
3599,102192.984375
3600,102193.6953125
3601,102194.296875
3602,102194.625
3603,102195.4140625
3604,102195.8359375
3605,102196.34375
3606,102196.59375
3607,102197.5078125
3608,102197.890625
3609,102198.2578125
3610,102199.03125
3611,102199.515625
3612,102199.8828125
3613,102200.3671875
3614,102201.1328125
3615,102201.5703125
3616,102201.8828125
3617,102202.625
3618,102203.1875
3619,102203.6796875
3620,102203.890625
3621,102204.4296875
3622,102205.203125
3623,102205.71875
3624,102206.0703125
3625,102206.640625
3626,102207.0625
3627,102207.4765625
3628,102208.296875
3629,102208.8203125
3630,102209.046875
3631,102209.6640625
3632,102210.1640625
3633,102210.671875
3634,102211.2265625
3635,102211.625
3636,102212.125
3637,102212.5546875
3638,102213.2578125
3639,102213.796875
3640,102214.109375
3641,102214.53125
3642,102215.0625
3643,102215.7890625
3644,102216.2109375
3645,102216.5078125
3646,102217.0859375
3647,102217.75
3648,102218.1640625
3649,102218.8046875
3650,102219.3125
3651,102219.9453125
3652,102220.578125
3653,102221.0625
3654,102221.296875
3655,102221.8515625
3656,102222.40625
3657,102222.84375
3658,102223.2890625
3659,102223.875
3660,102224.28125
3661,102224.7890625
3662,102225.2109375
3663,102225.703125
3664,102226.21875
3665,102226.7265625
3666,102226.953125
3667,102227.703125
3668,102227.984375
3669,102228.6796875
3670,102228.9453125
3671,102229.5625
3672,102229.90625
3673,102230.2734375
3674,102230.84375
3675,102231.421875
3676,102231.921875
3677,102232.75
3678,102233.109375
3679,102233.7109375
3680,102234.0859375
3681,102234.4140625
3682,102235.1328125
3683,102235.4765625
3684,102236.109375
3685,102236.2578125
3686,102236.8125
3687,102237.3203125
3688,102237.921875
3689,102238.1796875
3690,102238.703125
3691,102238.9921875
3692,102239.609375
3693,102240.1484375
3694,102240.5
3695,102240.9453125
3696,102241.3828125
3697,102241.8984375
3698,102242.1640625
3699,102242.8671875
3700,102243.21875
3701,102243.796875
3702,102244.09375
3703,102244.5859375
3704,102245.015625
3705,102245.421875
3706,102245.8359375
3707,102246.4765625
3708,102246.9140625
3709,102247.15625
3710,102247.53125
3711,102248.2109375
3712,102248.6171875
3713,102249.0
3714,102249.3046875
3715,102249.953125
3716,102250.3046875
3717,102250.890625
3718,102251.109375
3719,102251.4921875
3720,102252.0859375
3721,102252.5703125
3722,102252.8359375
3723,102253.359375
3724,102253.9296875
3725,102254.296875
3726,102254.5703125
3727,102254.96875
3728,102255.65625
3729,102256.5390625
3730,102256.6484375
3731,102257.3046875
3732,102257.7421875
3733,102258.296875
3734,102258.4296875
3735,102258.8984375
3736,102259.4453125
3737,102259.90625
3738,102260.3125
3739,102260.75
3740,102261.015625
3741,102261.9296875
3742,102262.390625
3743,102262.8203125
3744,102263.3125
3745,102263.5234375
3746,102264.1875
3747,102264.59375
3748,102264.765625
3749,102265.21875
3750,102265.8359375
3751,102266.3125
3752,102266.484375
3753,102266.8203125
3754,102267.4765625
3755,102267.8125
3756,102268.25
3757,102268.734375
3758,102268.984375
3759,102269.328125
3760,102269.7265625
3761,102270.40625
3762,102270.8125
3763,102270.9140625
3764,102271.5625
3765,102271.7734375
3766,102272.1796875
3767,102272.671875
3768,102273.140625
3769,102273.53125
3770,102273.6796875
3771,102274.296875
3772,102274.7734375
3773,102275.0625
3774,102275.3046875
3775,102275.9453125
3776,102276.296875
3777,102276.5625
3778,102276.9296875
3779,102277.5859375
3780,102277.9296875
3781,102278.15625
3782,102278.4609375
3783,102278.8828125
3784,102280.0
3785,102280.453125
3786,102280.734375
3787,102280.9609375
3788,102281.5390625
3789,102281.96875
3790,102282.5390625
3791,102282.953125
3792,102283.390625
3793,102283.7421875
3794,102284.2421875
3795,102285.1875
3796,102285.3984375
3797,102285.890625
3798,102286.6328125
3799,102286.984375
3800,102287.4140625
3801,102287.6875
3802,102288.1953125
3803,102288.5703125
3804,102288.9765625
3805,102289.2578125
3806,102290.015625
3807,102290.453125
3808,102290.71875
3809,102291.53125
3810,102291.84375
3811,102292.609375
3812,102293.0859375
3813,102293.5078125
3814,102293.734375
3815,102294.0
3816,102294.234375
3817,102294.859375
3818,102295.3515625
3819,102295.7734375
3820,102295.9375
3821,102296.4921875
3822,102296.75
3823,102297.3203125
3824,102297.828125
3825,102298.0078125
3826,102298.5078125
3827,102298.9921875
3828,102299.2890625
3829,102299.6796875
3830,102300.0859375
3831,102300.4140625
3832,102300.875
3833,102301.8359375
3834,102302.3125
3835,102302.6796875
3836,102302.7421875
3837,102303.28125
3838,102303.7265625
3839,102304.1171875
3840,102304.671875
3841,102305.03125
3842,102305.7109375
3843,102305.96875
3844,102306.375
3845,102307.03125
3846,102307.4375
3847,102307.6875
3848,102307.9609375
3849,102308.4296875
3850,102308.96875
3851,102309.390625
3852,102309.453125
3853,102309.8515625
3854,102310.46875
3855,102310.9375
3856,102311.3671875
3857,102311.6875
3858,102311.796875
3859,102312.234375
3860,102312.8671875
3861,102313.2734375
3862,102313.3984375
3863,102313.8515625
3864,102314.2734375
3865,102314.6171875
3866,102315.1640625
3867,102315.453125
3868,102315.7578125
3869,102315.984375
3870,102316.640625
3871,102317.078125
3872,102317.4453125
3873,102317.5703125
3874,102317.96875
3875,102318.546875
3876,102318.90625
3877,102319.1484375
3878,102319.453125
3879,102319.8125
3880,102320.3984375
3881,102320.8125
3882,102321.0390625
3883,102321.40625
3884,102321.8046875
3885,102322.28125
3886,102322.375
3887,102322.8125
3888,102323.3515625
3889,102323.6796875
3890,102323.90625
3891,102324.390625
3892,102324.796875
3893,102324.8984375
3894,102325.3671875
3895,102325.890625
3896,102326.2578125
3897,102326.375
3898,102326.734375
3899,102327.3203125
3900,102327.75
3901,102328.0
3902,102328.1015625
3903,102328.640625
3904,102329.0859375
3905,102329.3671875
3906,102330.09375
3907,102330.3203125
3908,102330.6953125
3909,102331.2421875
3910,102331.625
3911,102331.96875
3912,102332.1015625
3913,102332.4921875
3914,102332.8203125
3915,102333.265625
3916,102333.7109375
3917,102333.859375
3918,102334.28125
3919,102334.453125
3920,102334.828125
3921,102335.2890625
3922,102335.71875
3923,102335.9296875
3924,102336.234375
3925,102336.609375
3926,102336.8828125
3927,102337.4453125
3928,102337.71875
3929,102338.09375
3930,102338.28125
3931,102338.625
3932,102338.9765625
3933,102339.5
3934,102339.7265625
3935,102339.96875
3936,102340.3046875
3937,102340.7109375
3938,102341.0078125
3939,102341.4765625
3940,102341.7109375
3941,102342.0546875
3942,102342.21875
3943,102342.640625
3944,102343.1640625
3945,102343.3515625
3946,102343.7734375
3947,102343.984375
3948,102344.2890625
3949,102344.7109375
3950,102345.0703125
3951,102345.296875
3952,102345.765625
3953,102346.1015625
3954,102346.1640625
3955,102346.453125
3956,102347.125
3957,102347.453125
3958,102347.71875
3959,102348.0234375
3960,102348.265625
3961,102348.546875
3962,102348.8203125
3963,102349.1484375
3964,102349.59375
3965,102350.015625
3966,102350.3671875
3967,102350.5859375
3968,102350.7109375
3969,102351.03125
3970,102351.59375
3971,102351.8671875
3972,102352.265625
3973,102352.3671875
3974,102352.7109375
3975,102353.03125
3976,102353.4765625
3977,102353.8203125
3978,102354.1015625
3979,102354.1953125
3980,102354.5625
3981,102355.0
3982,102355.3203125
3983,102355.7421875
3984,102356.0078125
3985,102356.28125
3986,102356.5703125
3987,102356.8671875
3988,102357.25
3989,102357.4921875
3990,102357.7734375
3991,102358.2109375
3992,102358.4765625
3993,102358.75
3994,102359.015625
3995,102359.40625
3996,102359.8125
3997,102360.125
3998,102360.3203125
3999,102360.96875
4000,102361.3046875
4001,102361.6328125
4002,102362.15625
4003,102362.2890625
4004,102362.6171875
4005,102362.796875
4006,102363.2265625
4007,102363.5
4008,102363.90625
4009,102364.234375
4010,102364.515625
4011,102364.7734375
4012,102365.015625
4013,102365.3671875
4014,102365.8515625
4015,102366.375
4016,102366.7421875
4017,102366.9765625
4018,102367.390625
4019,102367.7734375
4020,102367.8359375
4021,102368.21875
4022,102368.625
4023,102369.0078125
4024,102369.1796875
4025,102369.390625
4026,102369.7734375
4027,102370.1875
4028,102370.4375
4029,102370.65625
4030,102370.8984375
4031,102371.2578125
4032,102371.5078125
4033,102371.8203125
4034,102372.2421875
4035,102372.3828125
4036,102372.71875
4037,102373.1171875
4038,102373.3125
4039,102373.6015625
4040,102373.8515625
4041,102374.1875
4042,102374.4765625
4043,102374.7578125
4044,102375.0625
4045,102375.1875
4046,102375.5625
4047,102375.9609375
4048,102376.1640625
4049,102376.3515625
4050,102376.625
4051,102377.03125
4052,102377.3984375
4053,102377.6484375
4054,102377.96875
4055,102378.1796875
4056,102378.4921875
4057,102378.75
4058,102378.9609375
4059,102379.3203125
4060,102379.6953125
4061,102379.8359375
4062,102380.0703125
4063,102380.3125
4064,102380.8203125
4065,102381.0625
4066,102381.3359375
4067,102381.40625
4068,102381.7421875
4069,102382.125
4070,102382.4375
4071,102382.6875
4072,102382.875
4073,102383.1875
4074,102383.2890625
4075,102383.671875
4076,102384.046875
4077,102384.3828125
4078,102384.703125
4079,102384.859375
4080,102385.1640625
4081,102385.75
4082,102386.0859375
4083,102386.390625
4084,102386.609375
4085,102387.0625
4086,102387.3203125
4087,102387.6015625
4088,102388.375
4089,102388.796875
4090,102389.2109375
4091,102389.3515625
4092,102389.6796875
4093,102390.078125
4094,102390.4296875
4095,102390.8046875
4096,102391.0234375
4097,102391.4453125
4098,102391.78125
4099,102392.21875
4100,102392.4375
4101,102392.6171875
4102,102393.0234375
4103,102393.421875
4104,102393.8359375
4105,102394.1328125
4106,102394.3203125
4107,102394.6484375
4108,102395.0703125
4109,102395.3125
4110,102395.7578125
4111,102395.9921875
4112,102396.4296875
4113,102396.796875
4114,102396.96875
4115,102397.234375
4116,102397.6171875
4117,102397.9453125
4118,102398.390625
4119,102398.7109375
4120,102398.921875
4121,102399.140625
4122,102399.5078125
4123,102399.9140625
4124,102400.3515625
4125,102400.6171875
4126,102400.9296875
4127,102401.1640625
4128,102401.4375
4129,102401.703125
4130,102402.1328125
4131,102402.5
4132,102402.8046875
4133,102403.1796875
4134,102403.3671875
4135,102403.609375
4136,102404.0703125
4137,102404.3984375
4138,102404.671875
4139,102404.8984375
4140,102405.21875
4141,102405.6171875
4142,102405.3671875
4143,102405.8359375
4144,102406.0703125
4145,102406.3515625
4146,102406.484375
4147,102406.9140625
4148,102407.3359375
4149,102407.6171875
4150,102407.8671875
4151,102408.46875
4152,102408.765625
4153,102409.28125
4154,102409.515625
4155,102409.6484375
4156,102410.015625
4157,102410.4296875
4158,102410.6640625
4159,102410.8984375
4160,102411.1484375
4161,102411.6484375
4162,102411.8203125
4163,102412.0703125
4164,102412.3671875
4165,102412.6953125
4166,102413.0234375
4167,102413.2890625
4168,102413.484375
4169,102413.859375
4170,102414.140625
4171,102414.5234375
4172,102414.6875
4173,102414.9921875
4174,102415.359375
4175,102415.4921875
4176,102415.9765625
4177,102416.125
4178,102416.4375
4179,102416.859375
4180,102417.0546875
4181,102417.3828125
4182,102417.5859375
4183,102417.890625
4184,102418.171875
4185,102418.53125
4186,102418.828125
4187,102418.9453125
4188,102419.3515625
4189,102419.59375
4190,102419.9921875
4191,102420.3125
4192,102420.3984375
4193,102420.6796875
4194,102421.0625
4195,102421.3359375
4196,102421.609375
4197,102421.8984375
4198,102422.15625
4199,102422.453125
4200,102422.609375
4201,102423.0078125
4202,102423.3984375
4203,102423.5703125
4204,102423.8046875
4205,102424.1640625
4206,102424.390625
4207,102424.59375
4208,102424.875
4209,102425.265625
4210,102425.4921875
4211,102425.8515625
4212,102425.9609375
4213,102426.453125
4214,102426.515625
4215,102426.8359375
4216,102427.1796875
4217,102427.4296875
4218,102427.5703125
4219,102428.0
4220,102428.234375
4221,102428.53125
4222,102428.8046875
4223,102429.0
4224,102429.21875
4225,102429.65625
4226,102429.890625
4227,102430.046875
4228,102430.3359375
4229,102430.6015625
4230,102430.8828125
4231,102431.1953125
4232,102431.5546875
4233,102431.6640625
4234,102431.8984375
4235,102432.3046875
4236,102432.53125
4237,102432.8515625
4238,102433.203125
4239,102433.234375
4240,102433.40625
4241,102433.796875
4242,102434.265625
4243,102434.5234375
4244,102434.7109375
4245,102434.8515625
4246,102435.1484375
4247,102435.421875
4248,102435.640625
4249,102436.0546875
4250,102436.3203125
4251,102436.671875
4252,102436.7109375
4253,102437.0390625
4254,102437.3828125
4255,102437.5625
4256,102437.7734375
4257,102438.1015625
4258,102438.4921875
4259,102438.7109375
4260,102438.8515625
4261,102439.0703125
4262,102439.40625
4263,102439.8671875
4264,102440.0078125
4265,102440.1875
4266,102440.328125
4267,102440.7578125
4268,102441.1328125
4269,102441.234375
4270,102441.4921875
4271,102441.671875
4272,102442.0546875
4273,102442.3203125
4274,102442.6171875
4275,102442.84375
4276,102443.0859375
4277,102443.2265625
4278,102443.609375
4279,102443.921875
4280,102444.125
4281,102444.375
4282,102444.5703125
4283,102444.90625
4284,102445.1953125
4285,102445.453125
4286,102445.578125
4287,102445.8125
4288,102446.3359375
4289,102446.4921875
4290,102446.625
4291,102446.8515625
4292,102447.1796875
4293,102447.3984375
4294,102447.8828125
4295,102448.0546875
4296,102448.15625
4297,102448.453125
4298,102448.71875
4299,102448.96875
4300,102449.3515625
4301,102449.6015625
4302,102449.7265625
4303,102449.8515625
4304,102450.0859375
4305,102450.5546875
4306,102450.8828125
4307,102451.1640625
4308,102451.25
4309,102451.3828125
4310,102451.6640625
4311,102452.03125
4312,102452.28125
4313,102452.4765625
4314,102452.7109375
4315,102453.0390625
4316,102453.3046875
4317,102453.3984375
4318,102453.7109375
4319,102454.046875
4320,102454.21875
4321,102454.5
4322,102454.859375
4323,102455.0
4324,102455.15625
4325,102455.7734375
4326,102456.0078125
4327,102456.515625
4328,102456.75
4329,102456.9296875
4330,102457.0625
4331,102457.3515625
4332,102457.546875
4333,102457.796875
4334,102458.1953125
4335,102458.3671875
4336,102458.65625
4337,102458.8515625
4338,102459.109375
4339,102459.328125
4340,102459.53125
4341,102459.796875
4342,102460.1875
4343,102460.265625
4344,102460.5859375
4345,102460.828125
4346,102461.0625
4347,102461.328125
4348,102461.578125
4349,102461.734375
4350,102462.0625
4351,102462.3359375
4352,102462.6484375
4353,102462.6953125
4354,102462.8046875
4355,102463.3046875
4356,102463.59375
4357,102463.796875
4358,102463.921875
4359,102464.21875
4360,102464.546875
4361,102464.5859375
4362,102464.9609375
4363,102465.2890625
4364,102465.3203125
4365,102465.5234375
4366,102465.9140625
4367,102466.109375
4368,102466.4765625
4369,102466.671875
4370,102467.015625
4371,102467.1953125
4372,102467.2109375
4373,102467.53125
4374,102467.765625
4375,102468.0546875
4376,102468.359375
4377,102468.6015625
4378,102468.8671875
4379,102469.078125
4380,102469.125
4381,102469.3984375
4382,102469.7578125
4383,102470.0625
4384,102470.203125
4385,102470.5
4386,102470.703125
4387,102470.8046875
4388,102471.1328125
4389,102471.5234375
4390,102471.6015625
4391,102471.8828125
4392,102472.0703125
4393,102472.390625
4394,102472.546875
4395,102472.921875
4396,102473.0390625
4397,102473.1484375
4398,102473.3828125
4399,102473.7265625
4400,102473.96875
4401,102474.3671875
4402,102474.484375
4403,102474.5625
4404,102474.859375
4405,102475.078125
4406,102475.265625
4407,102475.6171875
4408,102475.8125
4409,102476.0625
4410,102476.234375
4411,102476.359375
4412,102476.8203125
4413,102477.0703125
4414,102477.3515625
4415,102477.328125
4416,102477.515625
4417,102477.7109375
4418,102478.0703125
4419,102478.4140625
4420,102478.6484375
4421,102478.84375
4422,102479.1015625
4423,102479.1796875
4424,102479.3359375
4425,102479.6953125
4426,102480.0546875
4427,102480.3046875
4428,102480.453125
4429,102480.7109375
4430,102480.9609375
4431,102481.40625
4432,102481.46875
4433,102481.6953125
4434,102481.84375
4435,102482.25
4436,102482.578125
4437,102482.8046875
4438,102482.953125
4439,102483.2734375
4440,102483.5625
4441,102483.7578125
4442,102484.0234375
4443,102484.1484375
4444,102484.3984375
4445,102484.921875
4446,102485.0390625
4447,102485.3046875
4448,102485.484375
4449,102485.671875
4450,102485.921875
4451,102486.2421875
4452,102486.546875
4453,102486.7734375
4454,102486.9453125
4455,102487.234375
4456,102487.4765625
4457,102487.734375
4458,102487.984375
4459,102488.25
4460,102488.453125
4461,102488.859375
4462,102488.9375
4463,102489.125
4464,102489.4375
4465,102489.7890625
4466,102489.984375
4467,102490.203125
4468,102490.5
4469,102490.671875
4470,102490.9140625
4471,102491.15625
4472,102491.390625
4473,102491.796875
4474,102492.015625
4475,102492.0234375
4476,102492.28125
4477,102492.6328125
4478,102492.9375
4479,102493.171875
4480,102493.34375
4481,102493.6171875
4482,102493.8203125
4483,102494.1015625
4484,102494.4296875
4485,102494.546875
4486,102494.84375
4487,102495.015625
4488,102495.2890625
4489,102495.6328125
4490,102495.765625
4491,102495.9375
4492,102496.1171875
4493,102496.6171875
4494,102496.921875
4495,102496.875
4496,102497.15625
4497,102497.625
4498,102497.7421875
4499,102497.859375
4500,102498.0390625
4501,102498.4296875
4502,102498.734375
4503,102498.9140625
4504,102499.0703125
4505,102499.2734375
4506,102499.5
4507,102499.8671875
4508,102500.1875
4509,102500.3203125
4510,102500.4375
4511,102500.7265625
4512,102500.96875
4513,102501.2890625
4514,102501.46875
4515,102501.6640625
4516,102502.0078125
4517,102502.1640625
4518,102502.28125
4519,102502.640625
4520,102502.96875
4521,102503.1484375
4522,102503.25
4523,102503.453125
4524,102503.78125
4525,102504.1171875
4526,102504.3203125
4527,102504.5546875
4528,102504.7265625
4529,102504.84375
4530,102505.234375
4531,102505.5
4532,102505.609375
4533,102505.8046875
4534,102506.2109375
4535,102506.359375
4536,102506.4296875
4537,102506.90625
4538,102507.109375
4539,102507.2421875
4540,102507.5
4541,102507.796875
4542,102507.96875
4543,102508.1953125
4544,102508.3203125
4545,102508.328125
4546,102508.515625
4547,102508.84375
4548,102508.7734375
4549,102509.125
4550,102509.421875
