u,v,t_u,t_v,distance,score_diff,score_mean,color,color_reason
61,63,220.714918839314,224.00700025460435,3.2920814152903404,0.44858017277589113,4.617513696445469,blue,local-road
61,64,220.714918839314,224.98332466958226,4.26840583026825,0.055896385863715814,4.421171802989381,red,energy-similar
61,65,220.714918839314,227.4214442796793,6.706525440365283,0.06601243165800863,4.426229825886528,violet,bridge/gap-road
62,63,221.43070555469336,224.00700025460435,2.5762946999109886,0.6469805169184895,4.51831352437417,blue,local-road
62,64,221.43070555469336,224.98332466958226,3.5526191148888984,0.25429673000631414,4.321971630918082,blue,local-road
62,65,221.43070555469336,227.4214442796793,5.990738724985931,0.26441277580060696,4.327029653815229,blue,local-road
62,66,221.43070555469336,229.33741330552533,7.90670775083197,0.5597100228578196,4.474678277343835,violet,bridge/gap-road
63,64,224.00700025460435,224.98332466958226,0.9763244149779098,0.3926837869121753,4.6454618893773265,blue,local-road
63,65,224.00700025460435,227.4214442796793,3.4144440250749426,0.3825677411178825,4.650519912274474,blue,local-road
63,66,224.00700025460435,229.33741330552533,5.330413050920981,0.08727049406066989,4.79816853580308,red,energy-similar
63,67,224.00700025460435,231.25018870049917,7.243188445894816,0.6459844589189228,4.518811553373953,violet,bridge/gap-road
64,65,224.98332466958226,227.4214442796793,2.438119610097033,0.010116045794292816,4.454178018818386,red,energy-similar
64,66,224.98332466958226,229.33741330552533,4.3540886359430715,0.3054132928515054,4.6018266423469925,blue,local-road
64,67,224.98332466958226,231.25018870049917,6.266864030916906,0.25330067200674744,4.322469659917866,blue,local-road
64,68,224.98332466958226,231.98723525318024,7.003910583597985,0.07975443693618267,4.409242777453148,violet,bridge/gap-road
65,66,227.4214442796793,229.33741330552533,1.9159690258460387,0.2952972470572126,4.606884665244138,blue,local-road
65,67,227.4214442796793,231.25018870049917,3.8287444208198735,0.26341671780104026,4.3275276828150115,blue,local-road
65,68,227.4214442796793,231.98723525318024,4.5657909735009525,0.08987048273047549,4.414300800350294,red,energy-similar
65,69,227.4214442796793,233.69340417890834,6.271959899229046,0.21685375577512822,4.567662919603096,blue,local-road
66,67,229.33741330552533,231.25018870049917,1.9127753949738349,0.5587139648582529,4.475176306343618,blue,local-road
66,68,229.33741330552533,231.98723525318024,2.649821947654914,0.3851677297876881,4.5619494238789,blue,local-road
66,69,229.33741330552533,233.69340417890834,4.355990873383007,0.07844349128208439,4.715311543131703,red,energy-similar
66,70,229.33741330552533,236.52422966581622,7.186816360290891,0.3874907993667662,4.560787889089362,violet,bridge/gap-road
67,68,231.25018870049917,231.98723525318024,0.737046552681079,0.17354623507056477,4.282592441449774,red,energy-similar
67,69,231.25018870049917,233.69340417890834,2.443215478409172,0.4802704735761685,4.4359545607025765,blue,local-road
67,70,231.25018870049917,236.52422966581622,5.274040965317056,0.17122316549148664,4.281430906660235,red,energy-similar
67,71,231.25018870049917,237.7698204809252,6.519631780426039,0.3270203342270701,4.359329491028027,blue,local-road
68,69,231.98723525318024,233.69340417890834,1.7061689257280932,0.3067242385056037,4.5227276782378585,blue,local-road
68,70,231.98723525318024,236.52422966581622,4.536994412635977,0.0023230695790781297,4.368204024195517,red,energy-similar
68,71,231.98723525318024,237.7698204809252,5.78258522774496,0.15347409915650534,4.44610260856331,red,energy-similar
68,72,231.98723525318024,239.5554775733276,7.5682423201473625,0.4783923198548896,4.608561718912501,violet,bridge/gap-road
69,70,233.69340417890834,236.52422966581622,2.8308254869078837,0.30904730808468184,4.52156614344832,blue,local-road
69,71,233.69340417890834,237.7698204809252,4.076416302016867,0.15325013934909837,4.599464727816111,red,energy-similar
69,72,233.69340417890834,239.5554775733276,5.862073394419269,0.1716680813492859,4.761923838165304,red,energy-similar
69,73,233.69340417890834,241.0491577962166,7.355753617308267,0.338607602479704,4.845393598730512,violet,bridge/gap-road
70,71,236.52422966581622,237.7698204809252,1.245590815108983,0.15579716873558347,4.44494107377377,red,energy-similar
70,72,236.52422966581622,239.5554775733276,3.0312479075113856,0.48071538943396774,4.607400184122962,blue,local-road
70,73,236.52422966581622,241.0491577962166,4.524928130400383,0.6476549105643858,4.690869944688171,blue,local-road
70,74,236.52422966581622,242.8232719342226,6.299042268406367,0.18632265945749982,4.460203819134728,red,energy-similar
71,72,237.7698204809252,239.5554775733276,1.7856570924024027,0.3249182206983843,4.685298768490754,blue,local-road
71,73,237.7698204809252,241.0491577962166,3.2793373152914,0.4918577418288024,4.768768529055963,blue,local-road
71,74,237.7698204809252,242.8232719342226,5.053451453297384,0.03052549072191635,4.538102403502521,red,energy-similar
71,75,237.7698204809252,244.07089849707813,6.301078016152928,0.22793538691990634,4.408871964681609,blue,local-road
72,73,239.5554775733276,241.0491577962166,1.4936802228889974,0.1669395211304181,4.931227639405155,red,energy-similar
72,74,239.5554775733276,242.8232719342226,3.2677943608949818,0.2943927299764679,4.700561513851712,blue,local-road
72,75,239.5554775733276,244.07089849707813,4.515420923750526,0.5528536076182906,4.571331075030801,blue,local-road
72,76,239.5554775733276,247.13699007489748,7.581512501569875,0.6370715409046328,4.52922210838763,violet,bridge/gap-road
73,74,241.0491577962166,242.8232719342226,1.7741141380059844,0.461332251106886,4.784031274416922,blue,local-road
73,75,241.0491577962166,244.07089849707813,3.0217407008615282,0.7197931287487087,4.65480083559601,blue,local-road
73,76,241.0491577962166,247.13699007489748,6.087832278680878,0.8040110620350509,4.6126918689528384,blue,local-road
73,77,241.0491577962166,248.10199006014847,7.052832263931862,0.5631781591389471,4.733108320400891,violet,bridge/gap-road
74,75,242.8232719342226,244.07089849707813,1.2476265628555439,0.2584608776418227,4.424134710042567,blue,local-road
74,76,242.8232719342226,247.13699007489748,4.313718140674894,0.3426788109281649,4.382025743399396,blue,local-road
74,77,242.8232719342226,248.10199006014847,5.278718125925877,0.10184590803206106,4.502442194847448,red,energy-similar
74,78,242.8232719342226,249.5736896447072,6.750417710484612,0.3964626339793291,4.751596465853143,violet,bridge/gap-road
75,76,244.07089849707813,247.13699007489748,3.06609157781935,0.0842179332863422,4.252795304578484,red,energy-similar
75,77,244.07089849707813,248.10199006014847,4.0310915630703335,0.15661496960976162,4.373211756026537,red,energy-similar
75,78,244.07089849707813,249.5736896447072,5.502791147629068,0.6549235116211518,4.622366027032232,blue,local-road
75,79,244.07089849707813,251.01494779501604,6.944049297937909,0.2592783430105907,4.424543442726951,violet,bridge/gap-road
76,77,247.13699007489748,248.10199006014847,0.9649999852509836,0.24083290289610382,4.331102789383365,blue,local-road
76,78,247.13699007489748,249.5736896447072,2.4366995698097185,0.739141444907494,4.58025706038906,blue,local-road
76,79,247.13699007489748,251.01494779501604,3.877957720118559,0.3434962762969329,4.38243447608378,blue,local-road
76,80,247.13699007489748,253.06998674799945,5.932996673101968,0.7356877035246372,4.5785301896976325,blue,local-road
77,78,248.10199006014847,249.5736896447072,1.4716995845587348,0.4983085420113902,4.700673511837112,blue,local-road
77,79,248.10199006014847,251.01494779501604,2.9129577348675753,0.1026633734008291,4.502850927531831,red,energy-similar
77,80,248.10199006014847,253.06998674799945,4.9679966878509845,0.4948548006285334,4.6989466411456835,blue,local-road
77,81,248.10199006014847,255.30625645491403,7.204266394765568,0.03538753528266092,4.433825473190087,violet,bridge/gap-road
78,79,249.5736896447072,251.01494779501604,1.4412581503088404,0.3956451686105611,4.7520051985375265,blue,local-road
78,80,249.5736896447072,253.06998674799945,3.4962971032922496,0.003453741382856812,4.948100912151379,red,energy-similar
78,81,249.5736896447072,255.30625645491403,5.7325668102068335,0.5336960772940511,4.682979744195782,blue,local-road
78,82,249.5736896447072,256.38071369443446,6.807024049727261,0.6757108726231946,4.611972346531211,violet,bridge/gap-road
79,80,251.01494779501604,253.06998674799945,2.055038952983409,0.3921914272277043,4.7502783278460985,blue,local-road
79,81,251.01494779501604,255.30625645491403,4.291308659897993,0.13805090868349001,4.485157159890502,red,energy-similar
79,82,251.01494779501604,256.38071369443446,5.36576589941842,0.28006570401263353,4.41414976222593,blue,local-road
79,83,251.01494779501604,258.61043949153134,7.595491696515296,0.19373010310897776,4.651047665786735,violet,bridge/gap-road
80,81,253.06998674799945,255.30625645491403,2.236269706914584,0.5302423359111943,4.681252873504354,blue,local-road
80,82,253.06998674799945,256.38071369443446,3.310726946435011,0.6722571312403378,4.610245475839782,blue,local-road
80,83,253.06998674799945,258.61043949153134,5.540452743531887,0.19846132411872652,4.847143379400587,red,energy-similar
80,84,253.06998674799945,259.87440698967805,6.804420241678599,0.15377704835840866,4.869485517280746,violet,bridge/gap-road
81,82,255.30625645491403,256.38071369443446,1.0744572395204273,0.14201479532914352,4.345124307884184,red,energy-similar
81,83,255.30625645491403,258.61043949153134,3.304183036617303,0.3317810117924678,4.58202221144499,blue,local-road
81,84,255.30625645491403,259.87440698967805,4.5681505347640154,0.37646528755278563,4.604364349325149,blue,local-road
81,85,255.30625645491403,260.80508450459683,5.4988280496828,0.23980439675968412,4.296229507168914,blue,local-road
82,83,256.38071369443446,258.61043949153134,2.229725797096876,0.4737958071216113,4.5110148137804185,blue,local-road
82,84,256.38071369443446,259.87440698967805,3.493693295243588,0.5184800828819291,4.533356951660577,blue,local-road
82,85,256.38071369443446,260.80508450459683,4.424370810162372,0.09778960143054061,4.225222109504342,red,energy-similar
82,86,256.38071369443446,263.57389390487015,7.193180210435685,0.12433065446527714,4.336282237452251,violet,bridge/gap-road
83,84,258.61043949153134,259.87440698967805,1.2639674981467124,0.04468427576031786,4.770254855221383,red,energy-similar
83,85,258.61043949153134,260.80508450459683,2.1946450130654966,0.5715854085521519,4.462120013065148,blue,local-road
83,86,258.61043949153134,263.57389390487015,4.963454413338809,0.34946515265633415,4.573180141013057,blue,local-road
83,87,258.61043949153134,265.55785183887633,6.947412347344994,0.16666682684752576,4.664579303917462,violet,bridge/gap-road
84,85,259.87440698967805,260.80508450459683,0.9306775149187843,0.6162696843124698,4.484462150945307,blue,local-road
84,86,259.87440698967805,263.57389390487015,3.6994869151920966,0.394149428416652,4.595522278893216,blue,local-road
84,87,259.87440698967805,265.55785183887633,5.683444849198281,0.21135110260784362,4.686921441797621,blue,local-road
84,88,259.87440698967805,266.614973781501,6.740566791822971,0.13706904430284794,4.861131515252966,violet,bridge/gap-road
85,86,260.80508450459683,263.57389390487015,2.7688094002733123,0.22212025589581774,4.2873874367369815,blue,local-road
85,87,260.80508450459683,265.55785183887633,4.752767334279497,0.40491858170462613,4.378786599641385,blue,local-road
85,88,260.80508450459683,266.614973781501,5.809889276904187,0.7533387286153177,4.552996673096731,blue,local-road
85,89,260.80508450459683,267.92191508282406,7.116830578227223,0.18939179178889098,4.271023204683518,violet,bridge/gap-road
86,87,263.57389390487015,265.55785183887633,1.9839579340061846,0.1827983258088084,4.489846727589294,red,energy-similar
86,88,263.57389390487015,266.614973781501,3.0410798766308744,0.5312184727195,4.66405680104464,blue,local-road
86,89,263.57389390487015,267.92191508282406,4.34802117795391,0.03272846410692676,4.382083332631426,red,energy-similar
86,90,263.57389390487015,269.9704490239976,6.39655511912747,0.5618373564069916,4.679366242888386,blue,local-road
87,88,265.55785183887633,266.614973781501,1.0571219426246898,0.34842014691069156,4.755455963949045,blue,local-road
87,89,265.55785183887633,267.92191508282406,2.364063243947726,0.21552678991573515,4.473482495535831,blue,local-road
87,90,265.55785183887633,269.9704490239976,4.412597185121285,0.3790390305981832,4.77076540579279,blue,local-road
87,91,265.55785183887633,271.494055641645,5.936203802768659,0.147964245287584,4.507263767849906,red,energy-similar
88,89,266.614973781501,267.92191508282406,1.306941301323036,0.5639469368264267,4.647692568991177,blue,local-road
88,90,266.614973781501,269.9704490239976,3.3554752424965955,0.03061888368749166,4.944975479248136,red,energy-similar
88,91,266.614973781501,271.494055641645,4.87908186014397,0.49638439219827557,4.681473841305252,blue,local-road
88,92,266.614973781501,273.4596091884033,6.844635406902285,0.003438204782367116,4.927946935013207,violet,bridge/gap-road
89,90,267.92191508282406,269.9704490239976,2.0485339411735595,0.5945658205139184,4.663002010834923,blue,local-road
89,91,267.92191508282406,271.494055641645,3.5721405588209336,0.06756254462815114,4.399500372892039,red,energy-similar
89,92,267.92191508282406,273.4596091884033,5.537694105579249,0.5605087320440596,4.645973466599993,blue,local-road
89,93,267.92191508282406,275.58749264934386,7.665577566519801,0.09559291010537674,4.317922645525275,violet,bridge/gap-road
90,91,269.9704490239976,271.494055641645,1.5236066176473742,0.5270032758857672,4.6967832831489975,blue,local-road
90,92,269.9704490239976,273.4596091884033,3.489160164405689,0.034057088469858776,4.943256376856953,red,energy-similar
90,93,269.9704490239976,275.58749264934386,5.617043625346241,0.6901587306192951,4.615205555782234,blue,local-road
90,94,269.9704490239976,276.4520495031329,6.481600479135295,0.42287764359151847,4.748846099296122,blue,local-road
91,92,271.494055641645,273.4596091884033,1.965553546758315,0.49294618741590845,4.679754738914069,blue,local-road
91,93,271.494055641645,275.58749264934386,4.093437007698867,0.16315545473352788,4.35170391783935,red,energy-similar
91,94,271.494055641645,276.4520495031329,4.957993861487921,0.10412563229424876,4.485344461353239,red,energy-similar
91,95,271.494055641645,278.250743529842,6.756687888197007,0.14786306369778845,4.35935011335722,violet,bridge/gap-road
92,93,273.4596091884033,275.58749264934386,2.127883460940552,0.6561016421494363,4.598177011547305,blue,local-road
92,94,273.4596091884033,276.4520495031329,2.992440314729606,0.3888205551216597,4.731817555061193,blue,local-road
92,95,273.4596091884033,278.250743529842,4.791134341438692,0.6408092511136969,4.605823207065175,blue,local-road
92,96,273.4596091884033,279.22925092774517,5.769641739341864,0.05607986194881498,4.95426776359643,red,energy-similar
93,94,275.58749264934386,276.4520495031329,0.864556853789054,0.26728108702777664,4.403766733986474,blue,local-road
93,95,275.58749264934386,278.250743529842,2.66325088049814,0.015292391035739428,4.277772385990456,red,energy-similar
93,96,275.58749264934386,279.22925092774517,3.641758278401312,0.7121815040982513,4.626216942521712,blue,local-road
93,97,275.58749264934386,282.465114765052,6.877622115708164,0.41604063394748536,4.478146507446329,violet,bridge/gap-road
93,98,275.58749264934386,283.21118573323383,7.623693083889975,0.040026441939279955,4.290139411442226,violet,bridge/gap-road
94,95,276.4520495031329,278.250743529842,1.7986940267090858,0.2519886959920372,4.411412929504344,blue,local-road
94,96,276.4520495031329,279.22925092774517,2.777201424612258,0.4449004170704747,4.7598574860356,blue,local-road
94,97,276.4520495031329,282.465114765052,6.01306526191911,0.14875954691970872,4.611787050960217,red,energy-similar
94,98,276.4520495031329,283.21118573323383,6.759136230100921,0.2272546450884967,4.423779954956115,violet,bridge/gap-road
95,96,278.250743529842,279.22925092774517,0.9785073979031722,0.6968891130625119,4.633863138039581,blue,local-road
95,97,278.250743529842,282.465114765052,4.214371235210024,0.40074824291174593,4.485792702964199,blue,local-road
95,98,278.250743529842,283.21118573323383,4.960442203391835,0.024734050903540528,4.297785606960096,red,energy-similar
95,99,278.250743529842,284.8359639809047,6.585220451062696,0.20948159784378895,4.39015938043022,blue,local-road
96,97,279.22925092774517,282.465114765052,3.2358638373068516,0.29614087015076596,4.834237259495454,blue,local-road
96,98,279.22925092774517,283.21118573323383,3.981934805488663,0.6721550621589714,4.646230163491352,blue,local-road
96,99,279.22925092774517,284.8359639809047,5.606713053159524,0.48740751521872294,4.738603936961477,blue,local-road
96,100,279.22925092774517,286.6674453630029,7.438194435257742,0.10593226489953178,4.929341562121072,violet,bridge/gap-road
97,98,282.465114765052,283.21118573323383,0.7460709681818116,0.3760141920082054,4.498159728415969,blue,local-road
97,99,282.465114765052,284.8359639809047,2.3708492158526724,0.191266645067957,4.590533501886093,red,energy-similar
97,100,282.465114765052,286.6674453630029,4.2023305979508905,0.19020860525123418,4.781271127045689,red,energy-similar
97,101,282.465114765052,287.9119205014222,5.446805736370152,0.1993120506767827,4.5865107990816805,blue,local-road
98,99,283.21118573323383,284.8359639809047,1.6247782476708608,0.18474754694024842,4.402526405881991,red,energy-similar
98,100,283.21118573323383,286.6674453630029,3.456259629769079,0.5662227972594396,4.593264031041587,blue,local-road
98,101,283.21118573323383,287.9119205014222,4.70073476818834,0.1767021413314227,4.398503703077578,red,energy-similar
98,102,283.21118573323383,289.57985492921887,6.368669195985035,0.002750748718171714,4.311528006770953,red,energy-similar
99,100,284.8359639809047,286.6674453630029,1.831481382098218,0.38147525031919116,4.68563780451171,blue,local-road
99,101,284.8359639809047,287.9119205014222,3.0759565205174795,0.008045405608825718,4.490877476547702,red,energy-similar
99,102,284.8359639809047,289.57985492921887,4.743890948314174,0.1819967982220767,4.4039017802410765,red,energy-similar
99,103,284.8359639809047,291.8462913290674,7.010327348162718,0.3372072553010499,4.663503807002639,violet,bridge/gap-road
100,101,286.6674453630029,287.9119205014222,1.2444751384192614,0.3895206559280169,4.6816151017072976,blue,local-road
100,102,286.6674453630029,289.57985492921887,2.912409566215956,0.5634720485412679,4.594639405400672,blue,local-road
100,103,286.6674453630029,291.8462913290674,5.1788459660645,0.04426799501814127,4.854241432162235,red,energy-similar
100,104,286.6674453630029,293.5584341393562,6.890988776353311,0.5958990962386359,4.578425881551988,violet,bridge/gap-road
101,102,287.9119205014222,289.57985492921887,1.6679344277966948,0.173951392613251,4.399879077436664,red,energy-similar
101,103,287.9119205014222,291.8462913290674,3.934370827645239,0.3452526609098756,4.6594811041982265,blue,local-road
101,104,287.9119205014222,293.5584341393562,5.646513637934049,0.20637844031061903,4.38366555358798,blue,local-road
101,105,287.9119205014222,294.9653696192655,7.053449117843343,0.1433847540623363,4.558547150774457,violet,bridge/gap-road
102,103,289.57985492921887,291.8462913290674,2.266436399848544,0.5192040535231266,4.572505407891601,blue,local-road
102,104,289.57985492921887,293.5584341393562,3.9785792101373545,0.03242704769736804,4.296689857281354,red,energy-similar
102,105,289.57985492921887,294.9653696192655,5.385514690046648,0.3173361466755873,4.471571454467831,blue,local-road
102,106,289.57985492921887,295.5732548789583,5.993399949739455,0.6762763232077251,4.651041542733901,blue,local-road
103,104,291.8462913290674,293.5584341393562,1.7121428102888103,0.5516311012204946,4.556291884042917,blue,local-road
103,105,291.8462913290674,294.9653696192655,3.119078290198104,0.2018679068475393,4.731173481229395,blue,local-road
103,106,291.8462913290674,295.5732548789583,3.726963549890911,0.15707226968459853,4.910643569495464,red,energy-similar
103,107,291.8462913290674,297.97927706194344,6.132985732876023,0.07546645618746428,4.869840662746897,red,energy-similar
104,105,293.5584341393562,294.9653696192655,1.4069354799092935,0.34976319437295533,4.455357930619147,blue,local-road
104,106,293.5584341393562,295.5732548789583,2.0148207396021007,0.7087033709050932,4.634828018885217,blue,local-road
104,107,293.5584341393562,297.97927706194344,4.420842922587212,0.6270975574079589,4.5940251121366495,blue,local-road
104,108,293.5584341393562,299.84032605372136,6.281891914365133,0.2785939144307701,4.419773290648055,blue,local-road
105,106,294.9653696192655,295.5732548789583,0.6078852596928073,0.35894017653213783,4.809709616071695,blue,local-road
105,107,294.9653696192655,297.97927706194344,3.013907442677919,0.2773343630350036,4.768906709323128,blue,local-road
105,108,294.9653696192655,299.84032605372136,4.874956434455839,0.07116927994218525,4.594654887834533,red,energy-similar
105,109,294.9653696192655,301.64932546219416,6.68395584292864,0.24715145947571227,4.50666379806777,violet,bridge/gap-road
106,107,295.5732548789583,297.97927706194344,2.4060221829851116,0.08160581349713425,4.948376797589196,red,energy-similar
106,108,295.5732548789583,299.84032605372136,4.267071174763032,0.4301094564743231,4.774124976100602,blue,local-road
106,109,295.5732548789583,301.64932546219416,6.076070583235833,0.6060916360078501,4.686133886333838,blue,local-road
106,110,295.5732548789583,302.69674958960695,7.123494710648629,0.7483852692816146,4.614987069696956,violet,bridge/gap-road
107,108,297.97927706194344,299.84032605372136,1.8610489917779205,0.34850364297718883,4.733322069352035,blue,local-road
107,109,297.97927706194344,301.64932546219416,3.670048400250721,0.5244858225107158,4.645330979585271,blue,local-road
107,110,297.97927706194344,302.69674958960695,4.717472527663517,0.6667794557844804,4.574184162948389,blue,local-road
107,111,297.97927706194344,304.86437134085725,6.885094278913812,0.7450408265662185,4.53505347755752,violet,bridge/gap-road
108,109,299.84032605372136,301.64932546219416,1.8089994084728005,0.17598217953352702,4.471079158096677,red,energy-similar
108,110,299.84032605372136,302.69674958960695,2.8564235358855967,0.31827581280729156,4.399932341459794,blue,local-road
108,111,299.84032605372136,304.86437134085725,5.024045287135891,0.3965371835890297,4.360801656068926,blue,local-road
108,112,299.84032605372136,305.72891260203687,5.888586548315516,0.12266491899617105,4.620402707361526,red,energy-similar
109,110,301.64932546219416,302.69674958960695,1.0474241274127962,0.14229363327376454,4.311941251693031,red,energy-similar
109,111,301.64932546219416,304.86437134085725,3.2150458786630907,0.22055500405550266,4.272810566302162,blue,local-road
109,112,301.64932546219416,305.72891260203687,4.079587139842715,0.29864709852969806,4.532411617594763,blue,local-road
109,113,301.64932546219416,307.21949612817,5.570170665975866,0.35063387469563523,4.558405005677731,blue,local-road
110,111,302.69674958960695,304.86437134085725,2.1676217512502944,0.07826137078173812,4.201663749665279,red,energy-similar
110,112,302.69674958960695,305.72891260203687,3.032163012429919,0.4409407318034626,4.4612648009578795,blue,local-road
110,113,302.69674958960695,307.21949612817,4.522746538563069,0.49292750796939977,4.4872581890408485,blue,local-road
110,114,302.69674958960695,310.10946314670184,7.412713557094889,0.13054706356288648,4.306067966837592,violet,bridge/gap-road
111,112,304.86437134085725,305.72891260203687,0.8645412611796246,0.5192021025852007,4.422134115567011,blue,local-road
111,113,304.86437134085725,307.21949612817,2.355124787312775,0.5711888787511379,4.44812750364998,blue,local-road
111,114,304.86437134085725,310.10946314670184,5.245091805844595,0.2088084343446246,4.266937281446722,blue,local-road
111,115,304.86437134085725,311.165141530356,6.300770189498735,0.9842717919616311,4.654668960255226,blue,local-road
112,113,305.72891260203687,307.21949612817,1.4905835261331504,0.051986776165937165,4.70772855494258,red,energy-similar
112,114,305.72891260203687,310.10946314670184,4.38055054466497,0.3103936682405761,4.526538332739323,blue,local-road
112,115,305.72891260203687,311.165141530356,5.43622892831911,0.46506968937643034,4.914270011547826,blue,local-road
112,116,305.72891260203687,312.4278011806009,6.698888578564038,0.44781448479245345,4.457827924463384,violet,bridge/gap-road
113,114,307.21949612817,310.10946314670184,2.88996701853182,0.3623804444065133,4.552531720822292,blue,local-road
113,115,307.21949612817,311.165141530356,3.94564540218596,0.4130829132104932,4.940263399630795,blue,local-road
113,116,307.21949612817,312.4278011806009,5.208305052430887,0.4998012609583906,4.483821312546353,blue,local-road
113,117,307.21949612817,313.9852857311589,6.765789602988889,0.37899343933595553,4.544225223357571,violet,bridge/gap-road
114,115,310.10946314670184,311.165141530356,1.05567838365414,0.7754633576170065,4.759073177427538,blue,local-road
114,116,310.10946314670184,312.4278011806009,2.3183380338990673,0.13742081655187732,4.302631090343096,red,energy-similar
114,117,310.10946314670184,313.9852857311589,3.875822584457069,0.016612994929442237,4.363035001154314,red,energy-similar
114,118,310.10946314670184,315.4756160894757,5.3661529427738515,0.16458441381745814,4.453633705527764,red,energy-similar
115,116,311.165141530356,312.4278011806009,1.2626596502449274,0.9128841741688838,4.6903627691516,blue,local-road
115,117,311.165141530356,313.9852857311589,2.820144200802929,0.7920763525464487,4.750766679962817,blue,local-road
115,118,311.165141530356,315.4756160894757,4.310474559119712,0.6108789437995483,4.841365384336267,blue,local-road
115,119,311.165141530356,317.73480594237014,6.569664412014163,0.7601515772885277,4.766729067591777,blue,local-road
116,117,312.4278011806009,313.9852857311589,1.5574845505580015,0.12080782162243509,4.294324592878375,red,energy-similar
116,118,312.4278011806009,315.4756160894757,3.047814908874784,0.30200523036933546,4.3849232972518255,blue,local-road
116,119,312.4278011806009,317.73480594237014,5.307004761769235,0.15273259688035612,4.310286980507335,red,energy-similar
116,120,312.4278011806009,318.85310425631656,6.425303075715647,0.5305304132796103,4.499185888706963,blue,local-road
117,118,313.9852857311589,315.4756160894757,1.4903303583167826,0.18119740874690038,4.445327208063043,red,energy-similar
117,119,313.9852857311589,317.73480594237014,3.749520211211234,0.031924775257921034,4.370690891318553,red,energy-similar
117,120,313.9852857311589,318.85310425631656,4.867818525157645,0.4097225916571752,4.55958979951818,blue,local-road
117,121,313.9852857311589,321.1601343091136,7.174848577954663,0.203725976392775,4.252865515493205,violet,bridge/gap-road
118,119,315.4756160894757,317.73480594237014,2.259189852894451,0.14927263348897934,4.461289595692003,red,energy-similar
118,120,315.4756160894757,318.85310425631656,3.3774881668408625,0.2285251829102748,4.650188503891631,blue,local-road
118,121,315.4756160894757,321.1601343091136,5.68451821963788,0.3849233851396754,4.3434642198666555,blue,local-road
118,122,315.4756160894757,322.14455867248296,6.668942583007265,0.08115162238531948,4.495350101243833,violet,bridge/gap-road
119,120,317.73480594237014,318.85310425631656,1.1182983139464113,0.37779781639925414,4.5755521871471405,blue,local-road
119,121,317.73480594237014,321.1601343091136,3.425328366743429,0.23565075165069604,4.268827903122165,blue,local-road
119,122,317.73480594237014,322.14455867248296,4.409752730112814,0.06812101110365987,4.420713784499344,red,energy-similar
119,123,317.73480594237014,323.466969557512,5.732163615141872,0.09459190580357113,4.339357326045729,red,energy-similar
120,121,318.85310425631656,321.1601343091136,2.3070300527970176,0.6134485680499502,4.457726811321793,blue,local-road
120,122,318.85310425631656,322.14455867248296,3.2914544161664026,0.30967680529559427,4.6096126926989704,blue,local-road
120,123,318.85310425631656,323.466969557512,4.61386530119546,0.47238972220282527,4.528256234245355,blue,local-road
120,124,318.85310425631656,324.8628660517396,6.00976179542306,0.008413774384187,4.760244208154674,red,energy-similar
121,122,321.1601343091136,322.14455867248296,0.984424363369385,0.3037717627543559,4.302888408673995,blue,local-road
121,123,321.1601343091136,323.466969557512,2.3068352483984427,0.14105884584712491,4.22153195022038,red,energy-similar
121,124,321.1601343091136,324.8628660517396,3.7027317426260424,0.6050347936657632,4.453519924129699,blue,local-road
121,125,321.1601343091136,327.44390126190547,6.283766952791893,0.19554014967745914,4.248772602135547,red,energy-similar
122,123,322.14455867248296,323.466969557512,1.3224108850290577,0.162712916907231,4.373417831597559,red,energy-similar
122,124,322.14455867248296,324.8628660517396,2.7183073792566574,0.30126303091140727,4.605405805506877,blue,local-road
122,125,322.14455867248296,327.44390126190547,5.299342589422508,0.10823161307689677,4.400658483512725,red,energy-similar
122,126,322.14455867248296,329.03307168048093,6.888513007997972,0.2542662404320417,4.581907410267195,violet,bridge/gap-road
123,124,323.466969557512,324.8628660517396,1.3958964942275998,0.46397594781863827,4.524049347053262,blue,local-road
123,125,323.466969557512,327.44390126190547,3.9769317043934507,0.05448130383033423,4.31930202505911,red,energy-similar
123,126,323.466969557512,329.03307168048093,5.566102122968914,0.4169791573392727,4.50055095181358,blue,local-road
123,127,323.466969557512,329.9532397282338,6.486270170721809,0.024773509430314533,4.2796746184287855,red,energy-similar
124,125,324.8628660517396,327.44390126190547,2.581035210165851,0.40949464398830404,4.551289998968429,blue,local-road
124,126,324.8628660517396,329.03307168048093,4.170205628741314,0.04699679047936556,4.732538925722898,red,energy-similar
124,127,324.8628660517396,329.9532397282338,5.09037367649421,0.4887494572489528,4.511662592338105,blue,local-road
124,128,324.8628660517396,331.47446758266346,6.611601530923849,0.3230002110036212,4.59453721546077,violet,bridge/gap-road
125,126,327.44390126190547,329.03307168048093,1.5891704185754634,0.3624978535089385,4.527791603728746,blue,local-road
125,127,327.44390126190547,329.9532397282338,2.5093384663283587,0.07925481326064876,4.306915270343953,red,energy-similar
125,128,327.44390126190547,331.47446758266346,4.030566320757998,0.08649443298468285,4.389789893466618,red,energy-similar
125,129,327.44390126190547,333.6453785248699,6.201477262964431,0.1837096647859262,4.254687844581314,red,energy-similar
126,127,329.03307168048093,329.9532397282338,0.9201680477528953,0.44175266676958724,4.488164197098422,blue,local-road
126,128,329.03307168048093,331.47446758266346,2.441395902182535,0.27600342052425564,4.571038820221087,blue,local-road
