r0,S_spec,S_geo,loss,relative_error
310.1094631467019,2.1750752719718602,0.6188940359286387,2.4217000394130084,0.7154608619488484
311.165141530356,2.5957351788338565,-0.29392046728079513,8.350109753122286,1.113232065637959
312.4278011806009,2.577553994285575,-0.11391673793036593,7.244014702375014,1.0441956706788538
313.9852857311589,2.3119658957391453,0.2014955147601518,4.4540852289896185,0.9128466711987551
315.47561608947575,2.019539637084926,-0.36169023242010834,5.670255691422963,1.1790953809409905
317.7348059423702,2.1025539504554764,-0.3026434317261075,5.784974447253145,1.143940858317161
318.8531042563166,2.1279172949650427,-0.2638859359982727,5.720722695646555,1.12401136330935
321.1601343091136,2.399596503172065,-0.4673558644448214,8.219415878184073,1.194764349706033
322.14455867248296,2.6636479993924107,-0.19795836954223725,8.18879101072734,1.0743185131234334
323.4669695575121,2.549403838910397,0.4706223754375791,4.32133237287819,0.815399044902705
324.8628660517396,2.0082378940591497,-0.5754933085641908,6.675666927409454,1.2865662964537097
327.44390126190547,1.9655730566474325,-0.228391788473667,4.813481741627251,1.1161960256523162
329.03307168048093,2.585944710859011,0.20447821883321227,5.671382652641662,0.9209270688642996
329.9532397282339,2.622549256675371,0.5062094549389291,4.478894156413841,0.8069780913665521
331.4744675826634,2.265611269017429,-0.5423118028120172,7.884431977312113,1.2393666547454742
333.64537852486984,2.350798854002183,0.1570838655652824,4.8123854504927115,0.9331785130702972
334.2113548332444,2.2805071772809846,-0.4247409692732721,7.318367534435242,1.1862484633427903
336.84185042839067,1.9424791524165375,0.223052189256744,2.9564290816409096,0.8851713812058316
338.3399928508066,2.3436502937624755,-0.3350797303863082,7.175594542276143,1.1429734290343463
339.85821672536355,2.6720364146636184,0.4169520966803401,5.085405281214108,0.8439571770684863
341.04226111104657,2.690249517510037,-0.5603210708113481,10.566209149660036,1.2082784719713169
342.0548775103636,2.3000031830568357,0.11942474413265382,4.7549223283010225,0.9480762659403392
344.6617029402523,1.9017334750164185,-0.5325249712257397,5.925614183101286,1.2800208154409933
346.34787056600993,2.4368159611590654,0.4820544398690983,3.821092605115867,0.8021785577678193
347.2726775844205,2.4332122879434013,-0.4717994979387539,8.43909347611423,1.193899845211833
349.31626087069617,2.415692005297171,0.5670938006572452,3.417315322197957,0.7652458148364236
350.4084193491921,2.520386626712484,-0.31955401169378284,8.065262829671395,1.126787690840402
351.87864902535927,2.3195035434317166,0.14710502173904125,4.719315337052522,0.9365790875718218
353.4889004887188,1.8732526296630032,-0.1403942092688375,4.0547735919401955,1.0749467510661534
356.0175749772649,2.3657476402041966,0.5433261301983707,3.3212201601319142,0.7703363923233849
357.1513022520396,2.8130305026014857,-0.510871410191922,11.048323925871674,1.1816089082231351
357.95268510163226,2.761768643591733,-0.2986938463637187,9.366430652424322,1.1081530981877363
359.74375495311443,2.258296009163232,0.16579293769815945,4.378569104090763,0.9265849355924602
361.28936169580464,2.0332212994719128,-0.2753089863887631,5.329312080735973,1.135405317220617
363.33133057897385,2.1342763777193663,-0.21415700490091039,5.515139352605315,1.1003417346193636
364.736024114089,2.3263121071061366,-0.028035087833590717,5.542950714320562,1.0120512968261823
