u,v,t_u,t_v,distance,score_diff,score_mean,color,color_reason
72,73,278.250743529842,279.22925092774517,0.9785073979031722,0.43973781067432416,4.476495262956863,blue,local-road
72,74,278.250743529842,282.465114765052,4.214371235210024,0.6342588296446623,4.379234753471694,blue,local-road
72,75,278.250743529842,283.21118573323383,4.960442203391835,0.36251429398936796,4.515107021299341,blue,local-road
72,76,278.250743529842,284.8359639809047,6.585220451062696,0.16130411283046175,4.777016224709257,violet,bridge/gap-road
73,74,279.22925092774517,282.465114765052,3.2358638373068516,0.19452101897033813,4.159365848134533,red,energy-similar
73,75,279.22925092774517,283.21118573323383,3.981934805488663,0.0772235166849562,4.29523811596218,red,energy-similar
73,76,279.22925092774517,284.8359639809047,5.606713053159524,0.6010419235047859,4.557147319372095,blue,local-road
73,77,279.22925092774517,286.6674453630029,7.438194435257742,0.0001006500794566989,4.256576032579973,violet,bridge/gap-road
74,75,282.465114765052,283.21118573323383,0.7460709681818116,0.27174453565529433,4.197977606477011,blue,local-road
74,76,282.465114765052,284.8359639809047,2.3708492158526724,0.795562942475124,4.4598868098869255,blue,local-road
74,77,282.465114765052,286.6674453630029,4.2023305979508905,0.19442036889088143,4.159315523094804,red,energy-similar
74,78,282.465114765052,287.9119205014222,5.446805736370152,0.8008189321997605,4.462514804749244,blue,local-road
75,76,283.21118573323383,284.8359639809047,1.6247782476708608,0.5238184068198297,4.595759077714573,blue,local-road
75,77,283.21118573323383,286.6674453630029,3.456259629769079,0.0773241667644129,4.295187790922451,red,energy-similar
75,78,283.21118573323383,287.9119205014222,4.70073476818834,0.5290743965444662,4.598387072576891,blue,local-road
75,79,283.21118573323383,289.57985492921887,6.368669195985035,0.15293328598498235,4.410316517297149,red,energy-similar
76,77,284.8359639809047,286.6674453630029,1.831481382098218,0.6011425735842426,4.557096994332366,blue,local-road
76,78,284.8359639809047,287.9119205014222,3.0759565205174795,0.005255989724636478,4.860296275986806,red,energy-similar
76,79,284.8359639809047,289.57985492921887,4.743890948314174,0.37088512083484737,4.672225720707064,blue,local-road
76,80,284.8359639809047,291.8462913290674,7.010327348162718,0.4708036320360307,4.622266465106472,violet,bridge/gap-road
77,78,286.6674453630029,287.9119205014222,1.2444751384192614,0.6063985633088791,4.5597249891946845,blue,local-road
77,79,286.6674453630029,289.57985492921887,2.912409566215956,0.23025745274939524,4.371654433914943,blue,local-road
77,80,286.6674453630029,291.8462913290674,5.1788459660645,0.1303389415482119,4.321695178314351,red,energy-similar
77,81,286.6674453630029,293.5584341393562,6.890988776353311,0.5111421342103846,4.512096774645437,violet,bridge/gap-road
78,79,287.9119205014222,289.57985492921887,1.6679344277966948,0.37614111055948385,4.674853715569382,blue,local-road
78,80,287.9119205014222,291.8462913290674,3.934370827645239,0.4760596217606672,4.6248944599687904,blue,local-road
78,81,287.9119205014222,293.5584341393562,5.646513637934049,0.09525642909849452,4.815296056299877,red,energy-similar
78,82,287.9119205014222,294.9653696192655,7.053449117843343,0.6922013596601966,4.516823591019026,violet,bridge/gap-road
79,80,289.57985492921887,291.8462913290674,2.266436399848544,0.09991851120118334,4.4368239046890485,red,energy-similar
79,81,289.57985492921887,293.5584341393562,3.9785792101373545,0.2808846814609893,4.627225501020135,blue,local-road
